peak	gene	distance	peak_type
chr13_43773087_43773189	Cd83	-11586	distal
chr13_43773706_43775141	Cd83	-9634	distal
chr13_43784315_43787183	Cd83	0	promoter
chr13_43793526_43793662	Cd83	8752	distal
chr13_43795281_43795793	Cd83	10507	distal
chr13_43804671_43805072	Cd83	19897	distal
chr13_43806447_43807669	Cd83	21673	distal
chr13_43844818_43845997	Gm33115	859	distal
chr13_43851179_43851635	Gm33115	7220	distal
chr13_43863799_43865608	Gm33195	0	promoter
chr13_43892651_43892852	Gm33195	27983	distal
chr13_43895192_43896582	Gm33195	30524	distal
chr13_43900646_43901100	Gm33195	35978	distal
chr13_43903385_43904532	Gm33195	38717	distal
chr13_43907420_43907799	Gm2233	-41080	distal
chr13_43917189_43917237	Gm2233	-31642	distal
chr13_43930073_43931338	Gm2233	-17541	distal
chr13_43933134_43933137	Gm2233	-15742	distal
chr13_43936573_43936984	Gm2233	-11895	distal
chr13_43938948_43939890	Gm2233	-8989	distal
chr13_43949703_43951206	Gm2233	825	distal
chr13_43958575_43959215	Gm2233	9697	distal
chr13_43975254_43976383	Gm2233	26376	distal
chr13_43990227_43992310	Gm33489	26212	distal
chr13_43994218_43994699	Gm33489	23823	distal
chr13_44001506_44003314	Gm33489	15208	distal
chr13_44013589_44014055	Gm33489	4467	distal
chr13_44018257_44019605	Gm33489	0	promoter
chr13_44022006_44022535	Gm33489	-3485	distal
chr13_44026003_44027629	Gm33489	-7482	distal
chr13_44042909_44045352	Gm33489	-24388	distal
chr13_44055533_44057115	Gm33489	-37012	distal
chr13_44061970_44062259	Gm33630	37701	distal
chr13_44072664_44074937	Gm33630	25023	distal
chr13_44086684_44087331	Gm33630	12629	distal
chr13_44098394_44101967	Gm33630	0	promoter
chr13_44110062_44110294	Gm33630	-10103	distal
chr13_44120847_44121813	Gm5083	0	promoter
chr13_44131750_44132551	Gm5083	10584	distal
chr13_44133337_44133895	Gm5083	12171	distal
chr13_44167068_44167747	Gm33684	16474	distal
chr13_44182560_44183226	Gm33684	31966	distal
chr13_44205994_44206546	A330076C08Rik	9888	distal
chr13_44208605_44209658	A330076C08Rik	6776	distal
chr13_44211399_44213579	A330076C08Rik	2855	distal
chr13_44227578_44230128	Gm47781	-2270	distal
chr13_44230958_44233227	Gm47781	0	promoter
chr13_44238015_44238941	Gm47781	5618	distal
chr13_44250775_44251912	Gm29676	758	distal
chr13_44281907_44283597	Gm29676	-1459	distal
chr13_44293502_44294727	Gm29676	-13054	distal
chr13_44302056_44302197	Gm29676	-21608	distal
chr13_44308400_44308527	Gm29676	-27952	distal
chr13_44318932_44319718	Gm29676	-38484	distal
chr13_44345122_44345292	Gm33958	45825	distal
chr13_44347766_44347999	Gm33958	43118	distal
chr13_44353870_44354493	Gm33958	36624	distal
chr13_44355141_44356322	Gm33958	34795	distal
chr13_44360950_44361255	Gm33958	29862	distal
chr13_44375671_44376158	Gm33958	14959	distal
chr13_44383201_44384042	Gm33958	7075	distal
chr13_44398524_44399212	Gm33958	-7408	distal
chr13_44400003_44400339	Gm33958	-8887	distal
chr13_44416870_44417630	Gm27007;1700029N11Rik	0;-22106	distal;distal
chr13_44419792_44421882	Gm27007;1700029N11Rik	0;-17854	distal;distal
chr13_44454188_44454633	Gm27007;1700029N11Rik	670;0	distal;distal
chr13_44473203_44474673	Gm27007;Gm34084	-17901;0	distal;distal
chr13_44484675_44485575	Gm34084	18973	distal
chr13_44491992_44492006	Gm34084	12542	distal
chr13_44496508_44496813	Gm34084	7735	distal
chr13_44501594_44502623	Gm34084	1925	distal
chr13_44541086_44541749	Gm34276	26919	distal
chr13_44580053_44581421	Gm34276	-11386	distal
chr13_44582126_44583049	Gm34276	-13459	distal
chr13_44622669_44623504	Gm47805	488	distal
chr13_44634960_44636127	Gm47805	12779	distal
chr13_44650018_44650526	Gm47805	27837	distal
chr13_44651244_44652206	Gm47805	29063	distal
chr13_44658139_44658545	Gm47805	35958	distal
chr13_44673133_44674505	Gm47805	50952	distal
chr13_44681069_44681411	Jarid2	-49363	distal
chr13_44683607_44684052	Jarid2	-46722	distal
chr13_44706573_44707532	Jarid2	-23242	distal
chr13_44715201_44716058	Jarid2	-14716	distal
chr13_44728562_44734807	Jarid2	0	promoter
chr13_44751581_44752316	Jarid2	20311	distal
chr13_44786227_44786755	Jarid2	54957	distal
chr13_44791842_44792896	Jarid2	60572	distal
chr13_44795278_44796415	Jarid2	64008	distal
chr13_44798289_44798666	Jarid2	67019	distal
chr13_44804853_44805287	Jarid2	73583	distal
chr13_44815243_44815475	Jarid2	83973	distal
chr13_44819106_44819858	Jarid2	87836	distal
chr13_44833341_44833817	Jarid2	102071	distal
chr13_44839292_44841347	Jarid2	108022	distal
chr13_44843518_44843983	Jarid2	112248	distal
chr13_44866396_44866534	Jarid2	135126	distal
chr13_44867547_44868802	Jarid2;Dtnbp1	0;133032	distal;distal
chr13_44869364_44870188	Jarid2;Dtnbp1	0;131646	distal;distal
chr13_44872816_44873107	Jarid2;Dtnbp1	0;128727	distal;distal
chr13_44881081_44881184	Jarid2;Dtnbp1	0;120650	distal;distal
chr13_44892052_44892506	Jarid2;Dtnbp1	0;109328	distal;distal
chr13_44907318_44908783	Jarid2;Dtnbp1	0;93051	distal;distal
chr13_44912810_44913745	Jarid2;Dtnbp1	0;88089	distal;distal
chr13_44916007_44916356	Jarid2;Dtnbp1	0;85478	distal;distal
chr13_44918056_44918782	Jarid2;Dtnbp1	0;83052	distal;distal
chr13_44920868_44921748	Jarid2;Dtnbp1	0;80086	distal;distal
chr13_44932605_44934002	Dtnbp1	67832	distal
chr13_44943378_44944241	Dtnbp1	57593	distal
chr13_44945878_44948048	Dtnbp1	53786	distal
chr13_44960592_44961662	Dtnbp1	40172	distal
chr13_44976979_44978269	Dtnbp1	23565	distal
chr13_44988647_44989233	Dtnbp1	12601	distal
chr13_44991877_44992420	Dtnbp1	9414	distal
chr13_45000736_45003445	Dtnbp1	0	promoter
chr13_45006511_45006901	Dtnbp1	-4365	distal
chr13_45008212_45008499	Dtnbp1	-6066	distal
chr13_45030524_45031630	Dtnbp1	-28378	distal
chr13_45037716_45038117	Dtnbp1	-35570	distal
chr13_45040120_45041038	Dtnbp1	-37974	distal
chr13_45048892_45050326	Dtnbp1	-46746	distal
chr13_45052863_45053229	Gm40932	-46728	distal
chr13_45053759_45054278	Gm40932	-45679	distal
chr13_45058952_45059588	Gm40932	-40369	distal
chr13_45063114_45063321	Gm40932	-36636	distal
chr13_45075061_45075416	Gm40932	-24541	distal
chr13_45080732_45080979	Gm40932	-18978	distal
chr13_45083586_45083986	Gm40932	-15971	distal
chr13_45099836_45099938	Gm40932	-19	promoter
chr13_45100839_45101273	Gm40932	883	distal
chr13_45112864_45113431	Gm40932	12908	distal
chr13_45116565_45116950	Gm40932	16609	distal
chr13_45133517_45134168	Gm40932	33561	distal
chr13_45145012_45145639	Gm40932	45056	distal
chr13_45174012_45174337	Gm47448	-61298	distal
chr13_45189423_45189688	Gm47448	-45947	distal
chr13_45191881_45192692	Gm47448	-42943	distal
chr13_45204849_45205313	Gm47448	-30322	distal
chr13_45213334_45214115	Gm47448	-21520	distal
chr13_45215043_45215328	Gm47448	-20307	distal
chr13_45228234_45228407	Gm47448	-7228	distal
chr13_45238739_45240352	Gm47448	2329	distal
chr13_45318122_45318544	Gm47448;Gm34466	0;-50412	distal;distal
chr13_45322147_45322580	Gm47448;Gm34466	0;-54437	distal;distal
chr13_45345380_45346323	Mylip	-43419	distal
chr13_45354842_45355303	Mylip	-34439	distal
chr13_45376465_45377136	Mylip	-12606	distal
chr13_45386404_45386631	Mylip	-3111	distal
chr13_45388741_45391058	Mylip	0	promoter
chr13_45391602_45391890	Mylip	676	distal
chr13_45400578_45401390	Mylip	9652	distal
chr13_45415742_45417426	Mylip	24816	distal
chr13_45421994_45423151	Mylip	31068	distal
chr13_45429154_45429873	Mylip	38228	distal
chr13_45442236_45443228	Mylip	51310	distal
chr13_45454653_45455880	Gmpr	-51564	distal
chr13_45465429_45467065	Gmpr	-40379	distal
chr13_45469667_45469739	Gmpr	-37705	distal
chr13_45473039_45474009	Gmpr	-33435	distal
chr13_45477037_45477919	Gmpr	-29525	distal
chr13_45486640_45486660	Gmpr	-20784	distal
chr13_45493585_45494400	Gmpr	-13044	distal
chr13_45506775_45509280	Gmpr	0	promoter
chr13_45515038_45517753	Gmpr	7595	distal
chr13_45526081_45526855	Gmpr	18638	distal
chr13_45530721_45531164	Gmpr	23278	distal
chr13_45538346_45540053	Gmpr	30903	distal
chr13_45548817_45549475	Gmpr	41374	distal
chr13_45560583_45561199	Gmpr;Atxn1	53140;0	distal;distal
chr13_45564944_45565289	Gmpr;Atxn1	57501;0	distal;distal
chr13_45571572_45573213	Gmpr;Atxn1	64129;0	distal;distal
chr13_45577851_45577966	Gmpr;Atxn1	70408;0	distal;distal
chr13_45582382_45583182	Gmpr;Atxn1	74939;0	distal;distal
chr13_45599769_45601002	Gmpr;Atxn1	92326;0	distal;distal
chr13_45608665_45608954	Gmpr;Atxn1	101222;0	distal;distal
chr13_45613318_45613814	Gmpr;Atxn1	105875;0	distal;distal
chr13_45620257_45620788	Gmpr;Atxn1	112814;0	distal;distal
chr13_45623682_45624326	Gmpr;Atxn1	116239;0	distal;distal
chr13_45628202_45629118	Atxn1;Gm47460	0;-120454	distal;distal
chr13_45630794_45631358	Atxn1;Gm47460	0;-118214	distal;distal
chr13_45636374_45637673	Atxn1;Gm47460	0;-111899	distal;distal
chr13_45643685_45644408	Atxn1;Gm47460	0;-105164	distal;distal
chr13_45650382_45650535	Atxn1;Gm47460	0;-99037	distal;distal
chr13_45651723_45651939	Atxn1;Gm47460	0;-97633	distal;distal
chr13_45652505_45652736	Atxn1;Gm47460	0;-96836	distal;distal
chr13_45654832_45655797	Atxn1;Gm47460	0;-93775	distal;distal
chr13_45661190_45662759	Atxn1;Gm47460	0;-86813	distal;distal
chr13_45672726_45673208	Atxn1;Gm47460	0;-76364	distal;distal
chr13_45684027_45684368	Atxn1;Gm47460	0;-65204	distal;distal
chr13_45688594_45688717	Atxn1;Gm47460	0;-60855	distal;distal
chr13_45690311_45690854	Atxn1;Gm47460	0;-58718	distal;distal
chr13_45691394_45691895	Atxn1;Gm47460	0;-57677	distal;distal
chr13_45693506_45694195	Atxn1;Gm47460	0;-55377	distal;distal
chr13_45709216_45710316	Atxn1;Gm47460	0;-39256	distal;distal
chr13_45715743_45716182	Atxn1;Gm47460	0;-33390	distal;distal
chr13_45721648_45722147	Atxn1;Gm47460	0;-27425	distal;distal
chr13_45740370_45740900	Atxn1;Gm47460	0;-8672	distal;distal
chr13_45743902_45744258	Atxn1;Gm47460	0;-5314	distal;distal
chr13_45746005_45746798	Atxn1;Gm47460	0;-2774	distal;distal
chr13_45750377_45751681	Atxn1;Gm47460	0;806	distal;distal
chr13_45762329_45762661	Atxn1;Gm47460	0;12758	distal;distal
chr13_45764476_45764562	Atxn1;Gm47460	0;14905	distal;distal
chr13_45773169_45774357	Atxn1;Gm47460	0;23598	distal;distal
chr13_45778204_45779019	Atxn1;Gm47460	0;28633	distal;distal
chr13_45779700_45779977	Atxn1;Gm47460	0;30129	distal;distal
chr13_45783513_45784245	Atxn1;Gm47460	0;33942	distal;distal
chr13_45797760_45798087	Atxn1;Gm47460	0;48189	distal;distal
chr13_45805704_45808375	Atxn1;Gm47460	0;56133	distal;distal
chr13_45820685_45820747	Atxn1;Gm47460	0;71114	distal;distal
chr13_45821843_45823439	Atxn1;Gm47460	0;72272	distal;distal
chr13_45827300_45828511	Atxn1;Gm47460	0;77729	distal;distal
chr13_45834379_45835082	Atxn1;Gm47460	0;84808	distal;distal
chr13_45861007_45862915	Atxn1;4930453C13Rik	0;-73125	distal;distal
chr13_45866830_45867934	Atxn1;4930453C13Rik	0;-68106	distal;distal
chr13_45871671_45872128	Atxn1;4930453C13Rik	0;-63912	distal;distal
chr13_45880018_45880443	Atxn1;4930453C13Rik	0;-55597	distal;distal
chr13_45882748_45883171	Atxn1;4930453C13Rik	0;-52869	distal;distal
chr13_45888932_45889343	Atxn1;4930453C13Rik	0;-46697	distal;distal
chr13_45904020_45904024	Atxn1;4930453C13Rik	0;-32016	distal;distal
chr13_45904818_45905293	Atxn1;4930453C13Rik	0;-30747	distal;distal
chr13_45906771_45907915	Atxn1;4930453C13Rik	0;-28125	distal;distal
chr13_45911928_45912298	Atxn1;4930453C13Rik	0;-23742	distal;distal
chr13_45914280_45914283	Atxn1;4930453C13Rik	0;-21757	distal;distal
chr13_45915525_45918604	Atxn1;4930453C13Rik	0;-17436	distal;distal
chr13_45924573_45925450	Atxn1;4930453C13Rik	0;-10590	distal;distal
chr13_45928734_45928938	Atxn1;4930453C13Rik	0;-7102	distal;distal
chr13_45931934_45934446	Atxn1;4930453C13Rik	0;-1594	distal;distal
chr13_45939622_45941122	Atxn1;4930453C13Rik	0;3583	distal;distal
chr13_45950401_45951129	Atxn1	13828	distal
chr13_45960182_45960364	Atxn1	4593	distal
chr13_45961559_45967167	5033430I15Rik;Atxn1	0;0	promoter;promoter
chr13_45969030_45969356	5033430I15Rik	3778	distal
chr13_45971139_45971573	5033430I15Rik	5887	distal
chr13_45976853_45977343	5033430I15Rik	11601	distal
chr13_45993336_45993403	5033430I15Rik	28084	distal
chr13_46005570_46007232	5033430I15Rik	40318	distal
chr13_46008361_46010657	5033430I15Rik	43109	distal
chr13_46011238_46011639	5033430I15Rik	45986	distal
chr13_46019296_46020304	Gm45949	-40293	distal
chr13_46022559_46024592	Gm45949	-36005	distal
chr13_46025997_46026471	Gm45949	-34126	distal
chr13_46027109_46028068	Gm45949	-32529	distal
chr13_46033922_46034710	Gm45949	-25887	distal
chr13_46038562_46044010	Gm45949	-16587	distal
chr13_46044913_46045360	Gm45949	-15237	distal
chr13_46059170_46061188	Gm45949	0	promoter
chr13_46076890_46077243	Gm45949	16294	distal
chr13_46087601_46088539	Gm45949	27005	distal
chr13_46090695_46091005	Gm45949	30099	distal
chr13_46096285_46097358	Gm45949	35689	distal
chr13_46152812_46154795	Gm10113	36251	distal
chr13_46161145_46162653	Gm10113	28393	distal
chr13_46172910_46173760	Gm10113	17286	distal
chr13_46180189_46181487	Gm10113	9559	distal
chr13_46182789_46183235	Gm10113	7811	distal
chr13_46206663_46207064	Gm10113	-15618	distal
chr13_46209737_46210019	Gm10113	-18692	distal
chr13_46216950_46219565	Gm10113	-25905	distal
chr13_46222316_46222373	Gm10113	-31271	distal
chr13_46231478_46231869	Gm10113	-40433	distal
chr13_46234076_46234115	Stmnd1	-39606	distal
chr13_46238851_46239124	Stmnd1	-34597	distal
chr13_46241549_46242367	Stmnd1	-31354	distal
chr13_46257664_46258493	Stmnd1	-15228	distal
chr13_46268367_46271274	Stmnd1	-2447	distal
chr13_46273253_46274003	Stmnd1	0	promoter
chr13_46278911_46279273	Stmnd1	5191	distal
chr13_46287915_46288829	Stmnd1	14195	distal
chr13_46310628_46311340	Stmnd1	36908	distal
chr13_46334506_46335849	Stmnd1	60786	distal
chr13_46343194_46343606	Stmnd1	69474	distal
chr13_46347064_46347385	Rbm24	-71049	distal
chr13_46349515_46350818	Rbm24	-67616	distal
chr13_46355343_46355520	Rbm24	-62914	distal
chr13_46361054_46361068	Rbm24	-57366	distal
chr13_46363066_46364645	Rbm24	-53789	distal
chr13_46375458_46375719	Rbm24	-42715	distal
chr13_46387200_46387956	Rbm24	-30478	distal
chr13_46391515_46392013	Rbm24	-26421	distal
chr13_46392785_46393577	Rbm24	-24857	distal
chr13_46405213_46405554	Rbm24	-12880	distal
chr13_46416018_46416436	Rbm24	-1998	distal
chr13_46417795_46420767	Rbm24	0	promoter
chr13_46433727_46435350	Rbm24	15294	distal
chr13_46438389_46439761	Rbm24	19956	distal
chr13_46451525_46451966	Rbm24	33092	distal
chr13_46490864_46490948	Cap2;Gm35110	-10900;0	distal;distal
chr13_46501617_46503365	Cap2;Gm35110	0;0	promoter;promoter
chr13_46511762_46512158	Cap2	9597	distal
chr13_46515435_46517883	Cap2	13270	distal
chr13_46522520_46524155	Cap2	20355	distal
chr13_46529780_46530105	Cap2	27615	distal
chr13_46533573_46535105	Cap2	31408	distal
chr13_46540902_46543435	Cap2	38737	distal
chr13_46544214_46545528	Cap2	42049	distal
chr13_46546961_46549254	Cap2	44796	distal
chr13_46554515_46555241	Cap2	52350	distal
chr13_46559991_46560586	Cap2	57826	distal
chr13_46569905_46569990	Cap2;Gm47523	0;49790	distal;distal
chr13_46570606_46573624	Cap2;Gm47523	0;46156	distal;distal
chr13_46574374_46575442	Cap2;Gm47523	0;44338	distal;distal
chr13_46584873_46585478	Cap2;Gm47523	0;34302	distal;distal
chr13_46587495_46588359	Cap2;Gm47523	0;31421	distal;distal
chr13_46590073_46591142	Cap2;Gm47523	0;28638	distal;distal
chr13_46598341_46598680	Cap2;Gm47523	0;21100	distal;distal
chr13_46601452_46601781	Cap2;Gm47523	0;17999	distal;distal
chr13_46619578_46620100	Cap2;Gm47523	0;0	distal;promoter
chr13_46627722_46629000	Cap2;Gm47523	0;-7943	distal;distal
chr13_46633129_46635108	Cap2;Gm47523	0;-13350	distal;distal
chr13_46640388_46641604	Cap2;Gm47523	0;-20609	distal;distal
chr13_46642372_46642440	Cap2;Gm47523	0;-22593	distal;distal
chr13_46653747_46655251	Fam8a1	-14271	distal
chr13_46663320_46664197	Fam8a1	-5325	distal
chr13_46668780_46670832	Fam8a1	0	promoter
chr13_46724372_46724843	Nup153	3097	distal
chr13_46726421_46729096	Nup153	0	promoter
chr13_46735496_46736889	Nup153	-7557	distal
chr13_46759446_46759448	Nup153;Kif13a	-31507;0	distal;distal
chr13_46766977_46767345	Nup153;Kif13a	-39038;0	distal;distal
chr13_46798052_46798621	Nup153;Kif13a	-70113;0	distal;distal
chr13_46807891_46808248	Kif13a;Gm48250	0;-72779	distal;distal
chr13_46810110_46810409	Kif13a;Gm48250	0;-70618	distal;distal
chr13_46816853_46818005	Kif13a;Gm48250	0;-63022	distal;distal
chr13_46819205_46820295	Kif13a;Gm48250	0;-60732	distal;distal
chr13_46822222_46822778	Kif13a;Gm48250	0;-58249	distal;distal
chr13_46838500_46838981	Kif13a;Gm48250	0;-42046	distal;distal
chr13_46844584_46844958	Kif13a;Gm48250	0;-36069	distal;distal
chr13_46851793_46852361	Kif13a;Gm48250	0;-28666	distal;distal
chr13_46858155_46859099	Kif13a;Gm48250	0;-21928	distal;distal
chr13_46871871_46873144	Kif13a;Gm48250	0;-7883	distal;distal
chr13_46874571_46875331	Kif13a;Gm48250	0;-5696	distal;distal
chr13_46887841_46889071	Kif13a;Gm48250	0;6815	distal;distal
chr13_46889842_46890267	Kif13a;Gm48250	0;8816	distal;distal
chr13_46892332_46892820	Kif13a;Gm48250	0;11306	distal;distal
chr13_46894995_46895161	Kif13a;Gm48250	0;13969	distal;distal
chr13_46898497_46898535	Kif13a;Gm48250	0;17471	distal;distal
chr13_46906993_46908305	Kif13a	21413	distal
chr13_46911105_46911560	Kif13a	18158	distal
chr13_46928588_46931928	Kif13a	0	promoter
chr13_46945923_46946826	Kif13a	-16206	distal
chr13_46951219_46951893	Kif13a	-21502	distal
chr13_46974825_46975732	2010001K21Rik	-34941	distal
chr13_46976627_46976685	2010001K21Rik	-33988	distal
chr13_46982313_46982714	2010001K21Rik	-27959	distal
chr13_47010663_47011285	2010001K21Rik	0	promoter
chr13_47013811_47015574	Nhlrc1	0	promoter
chr13_47017214_47017752	Nhlrc1	-2365	distal
chr13_47041870_47045131	Tpmt;Kdm1b	0;0	promoter;promoter
chr13_47053630_47054551	Kdm1b	10132	distal
chr13_47056086_47056723	Kdm1b	12588	distal
chr13_47080987_47081279	Dek;Kdm1b	24911;0	distal;distal
chr13_47103575_47103729	Dek	2461	distal
chr13_47104294_47107298	Dek;1700026N04Rik	0;0	promoter;promoter
chr13_47112869_47113217	1700026N04Rik	6451	distal
chr13_47121322_47123633	Rnf144b	0	promoter
chr13_47151151_47151505	Rnf144b;A930002C04Rik	0;-2482	distal;distal
chr13_47152260_47152956	Rnf144b;A930002C04Rik	0;-3591	distal;distal
chr13_47193011_47195018	Rnf144b	0	promoter
chr13_47198327_47198469	Rnf144b	4503	distal
chr13_47201894_47202486	Rnf144b	8070	distal
chr13_47217019_47218207	Rnf144b	23195	distal
chr13_47222936_47225314	Rnf144b	29112	distal
chr13_47237528_47237569	Rnf144b	43704	distal
chr13_47244258_47246374	Rnf144b	50434	distal
chr13_47248281_47248767	Rnf144b	54457	distal
chr13_47251578_47252070	Rnf144b	57754	distal
chr13_47258362_47258877	Rnf144b	64538	distal
chr13_47261954_47262399	Rnf144b	68130	distal
chr13_47268082_47268825	Gm48612	72114	distal
chr13_47273237_47274058	Gm48612	66881	distal
chr13_47276896_47278257	Gm48612	62682	distal
chr13_47288243_47288946	Gm48612	51993	distal
chr13_47296225_47296606	Gm48612	44333	distal
chr13_47297984_47298545	Gm48612	42394	distal
chr13_47300976_47301700	Gm48612	39239	distal
chr13_47310486_47311523	Gm48612	29416	distal
chr13_47315819_47315944	Gm48612	24995	distal
chr13_47318890_47319007	Gm48612	21932	distal
chr13_47319604_47319949	Gm48612	20990	distal
chr13_47335879_47337563	Gm48612	3376	distal
chr13_47342348_47342877	Gm48612	-1410	distal
chr13_47347497_47349397	Gm48612	-6559	distal
chr13_47354281_47355493	Gm35733	-5893	distal
chr13_47358634_47359476	Gm35733	-1910	distal
chr13_47368374_47368818	Gm35733	6989	distal
chr13_47374347_47375210	Gm35733	12962	distal
chr13_47386589_47386600	Gm35733	25204	distal
chr13_47389760_47390334	Gm35733	28375	distal
chr13_47397366_47399464	Gm35733	35981	distal
chr13_47412931_47415113	Gm35733	51546	distal
chr13_47429308_47431038	Gm35733	67923	distal
chr13_47445249_47445627	Gm35733	83864	distal
chr13_47471549_47472265	Gm35733	110164	distal
chr13_47497426_47498154	Gm35733	136041	distal
chr13_47505316_47505832	Gm35733	143931	distal
chr13_47549559_47549965	4930471G24Rik	-117585	distal
chr13_47556999_47557944	4930471G24Rik	-109606	distal
chr13_47573910_47574274	4930471G24Rik	-93276	distal
chr13_47636289_47637196	4930471G24Rik	-30354	distal
chr13_47647604_47648230	4930471G24Rik	-19320	distal
chr13_47652565_47652831	4930471G24Rik	-14719	distal
chr13_47666618_47667939	4930471G24Rik	0	promoter
chr13_47691470_47691768	4930471G24Rik	23921	distal
chr13_47707739_47709703	4930471G24Rik	40190	distal
chr13_47764981_47765832	4930471G24Rik	97432	distal
chr13_47769129_47769418	4930471G24Rik	101580	distal
chr13_47777064_47778680	4930471G24Rik	109515	distal
chr13_47803804_47803869	G630093K05Rik	-106566	distal
chr13_47828119_47828321	G630093K05Rik	-82114	distal
