chrom	start	end	gene	distance	peak_type
chr12	63777140	63777982	AC084357.2	0	distal
chr12	63779492	63780390	RXYLT1	0	promoter
chr12	63779492	63780390	AC084357.2	0	distal
chr12	63839139	63840162	SRGAP1	-4538	distal
chr12	63843541	63844454	SRGAP1	-246	promoter
chr12	63893857	63894715	SRGAP1	0	distal
chr12	63893857	63894715	AC079866.2	15071	distal
chr12	63912252	63913159	SRGAP1	0	distal
chr12	63912252	63913159	AC079866.2	33466	distal
chr12	63917748	63918650	SRGAP1	0	distal
chr12	63917748	63918650	AC079866.2	38962	distal
chr12	63955588	63956482	SRGAP1	-26043	distal
chr12	63963640	63964512	SRGAP1	-18013	distal
chr12	64088148	64088996	SRGAP1	0	distal
chr12	64088148	64088996	AC020611.2	8622	distal
chr12	64221927	64222829	C12orf66	0	promoter
chr12	64273594	64274499	C12orf56	0	distal
chr12	64273594	64274499	C12orf66	-51299	distal
chr12	64293720	64294605	C12orf56	0	distal
chr12	64293720	64294605	C12orf66	-71425	distal
chr12	64384892	64385654	C12orf56	5037	distal
chr12	64390054	64390980	C12orf56	0	promoter
chr12	64403941	64404819	XPOT	0	promoter
chr12	64451739	64452635	TBK1	0	promoter
chr12	64451739	64452635	AC135279.4	0	distal
chr12	64457008	64457617	AC135279.4	-4108	distal
chr12	64457008	64457617	TBK1	0	distal
chr12	64459233	64460069	AC135279.4	-6333	distal
chr12	64459233	64460069	TBK1	0	distal
chr12	64500217	64501126	RASSF3	-5875	distal
chr12	64500217	64501126	TBK1	0	distal
chr12	64549292	64550172	AC078962.2	-15655	distal
chr12	64549292	64550172	RASSF3	0	distal
chr12	64570953	64571998	AC078962.2	-37316	distal
chr12	64570953	64571998	RASSF3	0	distal
chr12	64583613	64584521	AC078962.4	24938	distal
chr12	64583613	64584521	RASSF3	0	distal
chr12	64594885	64595772	AC078962.4	13687	distal
chr12	64594885	64595772	RASSF3	0	distal
chr12	64596255	64597078	AC078962.4	12381	distal
chr12	64596255	64597078	RASSF3	0	distal
chr12	64599129	64599989	RASSF3	0	distal
chr12	64599129	64599989	AC078962.4	9470	distal
chr12	64608672	64609424	RASSF3	0	distal
chr12	64608672	64609424	AC078962.4	35	promoter
chr12	64610018	64610787	RASSF3	0	promoter
chr12	64611871	64612619	RASSF3	1359	distal
chr12	64618954	64619743	RASSF3	8442	distal
chr12	64621070	64621896	RASSF3	0	distal
chr12	64621070	64621896	AC078962.1	-6448	distal
chr12	64625099	64626006	RASSF3	0	distal
chr12	64625099	64626006	AC078962.1	-2338	distal
chr12	64638528	64639477	AC078962.1	10185	distal
chr12	64638528	64639477	RASSF3	0	distal
chr12	64657656	64658476	AC078962.3	-2638	distal
chr12	64657656	64658476	RASSF3	0	distal
chr12	64665246	64666116	AC078962.3	-10228	distal
chr12	64665246	64666116	RASSF3	0	distal
chr12	64669076	64669970	AC078962.3	-14058	distal
chr12	64669076	64669970	RASSF3	0	distal
chr12	64674310	64675172	AC078962.3	-19292	distal
chr12	64674310	64675172	RASSF3	0	distal
chr12	64679317	64680232	AC078962.3	-24299	distal
chr12	64679317	64680232	RASSF3	0	distal
chr12	64684345	64685309	RASSF3	0	distal
chr12	64684345	64685309	AC078962.3	-29327	distal
chr12	64697744	64698653	AC078962.3	-42726	distal
chr12	64699417	64700326	AC078962.3	-44399	distal
chr12	64714274	64715180	GNS	37691	distal
chr12	64729938	64730756	GNS	22115	distal
chr12	64749411	64750334	GNS	2537	distal
chr12	64758991	64759876	GNS	0	promoter
chr12	64758991	64759876	AC025262.1	0	promoter
chr12	64760647	64761483	AC025262.1	1127	distal
chr12	64772110	64772899	AC025262.1	12590	distal
chr12	64780439	64781256	TBC1D30	-4755	distal
chr12	64782050	64782845	TBC1D30	-3166	distal
chr12	64795978	64796874	TBC1D30	9968	distal
chr12	64800408	64801307	TBC1D30	14398	distal
chr12	64801971	64802841	TBC1D30	15961	distal
chr12	64806689	64807613	TBC1D30	-17034	distal
chr12	64824450	64825279	TBC1D30	0	promoter
chr12	64824450	64825279	AC025262.4	0	distal
chr12	64890699	64891596	LINC02389	6926	distal
chr12	65120971	65121889	WIF1	0	promoter
chr12	65156092	65157036	LEMD3	-12547	distal
chr12	65169107	65169973	LEMD3	0	promoter
chr12	65170363	65171025	LEMD3	0	distal
chr12	65170363	65171025	AC026124.2	-237	promoter
chr12	65171684	65172514	LEMD3	0	distal
chr12	65171684	65172514	AC026124.2	423	distal
chr12	65278571	65279429	MSRB3	0	promoter
chr12	65296230	65297151	MSRB3	0	distal
chr12	65296230	65297151	AC026124.1	14574	distal
chr12	65306491	65307381	MSRB3	0	distal
chr12	65306491	65307381	AC026124.1	24835	distal
chr12	65410228	65411135	MSRB3	0	distal
chr12	65410228	65411135	AC026124.1	128572	distal
chr12	65556390	65557363	AC090023.1	0	promoter
chr12	65556390	65557363	AC025419.1	0	distal
chr12	65741213	65742020	HMGA2	-82111	distal
chr12	65881838	65882634	HMGA2	0	distal
chr12	65881838	65882634	HMGA2-AS1	0	promoter
chr12	65902295	65903182	HMGA2	0	distal
chr12	65902295	65903182	HMGA2-AS1	-20255	distal
chr12	65917820	65918701	AC090673.1	29778	distal
chr12	65917820	65918701	HMGA2	0	distal
chr12	65925436	65926256	AC090673.1	22223	distal
chr12	65925436	65926256	HMGA2	0	distal
chr12	65926501	65927364	AC090673.1	21115	distal
chr12	65926501	65927364	HMGA2	0	distal
chr12	65963206	65964141	AC090673.1	-14728	distal
chr12	65963206	65964141	HMGA2	0	distal
chr12	66003730	66004645	LINC02425	26421	distal
chr12	66047076	66047924	LINC02425	-16011	distal
chr12	66066604	66067277	LINC02425	-35539	distal
chr12	66071866	66072591	LINC02425	-40801	distal
chr12	66087154	66088061	LLPH	42641	distal
chr12	66092328	66093194	LLPH	37508	distal
chr12	66107186	66108061	LLPH	22641	distal
chr12	66130364	66131265	LLPH-DT	0	promoter
chr12	66130364	66131265	LLPH	0	promoter
chr12	66144789	66145664	TMBIM4	0	distal
chr12	66144789	66145664	LLPH-DT	14039	distal
chr12	66149774	66150647	TMBIM4	18864	distal
chr12	66169164	66170092	TMBIM4	0	promoter
chr12	66186977	66187615	IRAK3	-1580	distal
chr12	66187659	66188191	IRAK3	-1004	distal
chr12	66188764	66189666	IRAK3	0	promoter
chr12	66190582	66191391	IRAK3	1326	distal
chr12	66193635	66194541	IRAK3	4379	distal
chr12	66196544	66197572	IRAK3	7288	distal
chr12	66210410	66211387	IRAK3	21154	distal
chr12	66233784	66234561	IRAK3	0	distal
chr12	66233784	66234561	AC078889.1	22873	distal
chr12	66234949	66235842	IRAK3	0	distal
chr12	66234949	66235842	AC078889.1	21592	distal
chr12	66239797	66240763	IRAK3	0	distal
chr12	66239797	66240763	AC078889.1	16671	distal
chr12	66241295	66242178	IRAK3	0	distal
chr12	66241295	66242178	AC078889.1	15256	distal
chr12	66268369	66269194	AC078889.1	-10936	distal
chr12	66269419	66270257	AC078889.1	-11986	distal
chr12	66287879	66288781	HELB	-13764	distal
chr12	66290469	66291380	HELB	-11165	distal
chr12	66301991	66302911	HELB	0	promoter
chr12	66303468	66304187	HELB	924	distal
chr12	66304520	66305178	HELB	1976	distal
chr12	66321137	66322047	HELB	18593	distal
chr12	66379437	66380267	GRIP1	0	distal
chr12	66379437	66380267	HELB	76893	distal
chr12	66388296	66389182	GRIP1	0	distal
chr12	66388296	66389182	HELB	85752	distal
chr12	66408978	66409852	HELB	106434	distal
chr12	66408978	66409852	GRIP1	0	distal
chr12	66627978	66628812	GRIP1	50161	distal
chr12	66661905	66662785	GRIP1	16188	distal
chr12	66691977	66692796	GRIP1	-12833	distal
chr12	66693663	66694526	GRIP1	-14519	distal
chr12	66708769	66709760	GRIP1	-29625	distal
chr12	66713328	66714142	GRIP1	-34184	distal
chr12	66765149	66765712	GRIP1	-86005	distal
chr12	66776709	66777622	GRIP1	-97565	distal
chr12	66860867	66861717	GRIP1	-181723	distal
chr12	66900920	66901793	AC073530.1	193761	distal
chr12	66910189	66911047	AC073530.1	184507	distal
chr12	66915317	66916234	AC073530.1	179320	distal
chr12	66964313	66965194	AC073530.1	130360	distal
chr12	67069088	67069925	AC073530.1	25629	distal
chr12	67268767	67269619	CAND1	0	promoter
chr12	67355659	67356534	AC078983.1	26646	distal
chr12	67433217	67434087	LINC02420	8472	distal
chr12	67434597	67435372	LINC02420	7187	distal
chr12	67441491	67442386	LINC02420	173	distal
chr12	67449448	67450321	LINC02408	6344	distal
chr12	67451920	67452783	LINC02408	8816	distal
chr12	67457500	67458394	LINC02408	14396	distal
chr12	67469341	67470215	LINC02408	26237	distal
chr12	67483085	67483963	LINC02408	-35866	distal
chr12	67515441	67516327	LINC02408	-3502	distal
chr12	67541321	67542245	LINC02408	21240	distal
chr12	67555031	67555951	LINC02442	31355	distal
chr12	67555031	67555951	LINC02408	0	distal
chr12	67579021	67579844	LINC02442	7462	distal
chr12	67579021	67579844	LINC02408	0	distal
chr12	67590133	67591039	LINC02442	-147	promoter
chr12	67590133	67591039	LINC02408	0	distal
chr12	67592445	67593284	LINC02442	-2459	distal
chr12	67617563	67618013	LINC02442	-27577	distal
chr12	67618125	67618819	LINC02442	-28139	distal
chr12	67630452	67631327	DYRK2	-17394	distal
chr12	67648255	67649154	DYRK2	0	promoter
chr12	67649563	67650279	DYRK2	786	distal
chr12	67678509	67679261	AC078777.1	-7591	distal
chr12	67697161	67697943	AC078777.1	-26243	distal
chr12	67698594	67699480	AC078777.1	-27676	distal
chr12	67757890	67758746	LINC02421	-28416	distal
chr12	67803888	67804742	LINC02421	-74414	distal
chr12	67900122	67901024	LINC01479	-28211	distal
chr12	67943018	67943858	LINC01479	13756	distal
chr12	67988755	67989894	IFNG-AS1	0	promoter
chr12	67990899	67991818	IFNG-AS1	1371	distal
chr12	68040220	68041127	IFNG-AS1	50692	distal
chr12	68080216	68081208	IFNG	78532	distal
chr12	68080216	68081208	IFNG-AS1	0	distal
chr12	68119534	68120457	IFNG	39283	distal
chr12	68119534	68120457	IFNG-AS1	0	distal
chr12	68142092	68142934	IFNG	16806	distal
chr12	68142092	68142934	IFNG-AS1	0	distal
chr12	68158117	68158946	IFNG	794	distal
chr12	68158117	68158946	IFNG-AS1	0	distal
chr12	68159405	68160291	IFNG	0	promoter
chr12	68159405	68160291	IFNG-AS1	0	distal
chr12	68163254	68164066	IFNG	-3515	distal
chr12	68163254	68164066	IFNG-AS1	0	distal
chr12	68175381	68176310	IFNG	-15642	distal
chr12	68175381	68176310	IFNG-AS1	0	distal
chr12	68180709	68181614	IFNG	-20970	distal
chr12	68180709	68181614	IFNG-AS1	0	distal
chr12	68189663	68190536	IFNG	-29924	distal
chr12	68189663	68190536	IFNG-AS1	0	distal
chr12	68222876	68223784	IL26	2026	distal
chr12	68222876	68223784	IFNG-AS1	0	distal
chr12	68236380	68237265	IL26	-10571	distal
chr12	68240730	68241642	IL22	11860	distal
chr12	68289918	68290796	IL22	-36315	distal
chr12	68331986	68332881	MDM1	0	promoter
chr12	68333825	68334740	MDM1	-1445	distal
chr12	68333825	68334740	LINC02384	0	distal
chr12	68358876	68359521	LINC02384	-10333	distal
chr12	68359630	68360066	LINC02384	-11087	distal
chr12	68364910	68365809	LINC02384	-16367	distal
chr12	68367689	68368534	LINC02384	-19146	distal
chr12	68372649	68373378	LINC02384	-24106	distal
chr12	68373871	68374763	LINC02384	-25328	distal
chr12	68378933	68379857	LINC02384	-30390	distal
chr12	68383815	68384689	LINC02384	-35272	distal
chr12	68405726	68406558	LINC02384	0	distal
chr12	68405726	68406558	AC008033.3	21179	distal
chr12	68420181	68421011	AC008033.3	6726	distal
chr12	68420181	68421011	LINC02384	0	distal
chr12	68447248	68448106	LINC02384	3401	distal
chr12	68451097	68452004	LINC02384	0	promoter
chr12	68455653	68456540	LINC02384	-4147	distal
chr12	68462540	68463407	LINC02384	-11034	distal
chr12	68482497	68483371	LINC02384	-30991	distal
chr12	68505899	68506559	LINC02384	-54393	distal
chr12	68533226	68534123	RAP1B	-76735	distal
chr12	68536018	68536851	RAP1B	-74007	distal
chr12	68538884	68539780	RAP1B	-71078	distal
chr12	68559784	68560707	RAP1B	-50151	distal
chr12	68577626	68578527	RAP1B	-32331	distal
chr12	68587146	68588138	RAP1B	-22720	distal
chr12	68591508	68592416	RAP1B	-18442	distal
chr12	68598711	68599645	RAP1B	-11213	distal
chr12	68610428	68611290	RAP1B	0	promoter
chr12	68612980	68613742	RAP1B	1956	distal
chr12	68633771	68634560	RAP1B	22747	distal
chr12	68640874	68641746	RAP1B	29850	distal
chr12	68657369	68658289	RAP1B	0	distal
chr12	68657369	68658289	AC090061.1	28570	distal
chr12	68673502	68674370	AC090061.1	12489	distal
chr12	68675167	68676060	AC090061.1	10799	distal
chr12	68686478	68687376	NUP107	0	promoter
chr12	68686478	68687376	AC090061.1	0	promoter
chr12	68745690	68746578	NUP107	0	distal
chr12	68745690	68746578	SLC35E3	0	promoter
chr12	68750351	68750874	SLC35E3	4176	distal
chr12	68783726	68784583	MDM2	-23594	distal
chr12	68787099	68788187	MDM2	-19990	distal
chr12	68792766	68793597	MDM2	-14580	distal
chr12	68807606	68808518	MDM2	0	promoter
chr12	68821234	68822238	MDM2	0	distal
chr12	68821234	68822238	AC025423.1	-5880	distal
chr12	68829909	68830771	MDM2	0	distal
chr12	68829909	68830771	AC025423.1	1792	distal
chr12	68863703	68864558	CPM	0	distal
chr12	68863703	68864558	AC025423.4	-20467	distal
chr12	68871765	68872606	AC025423.4	-28529	distal
chr12	68871765	68872606	CPM	0	distal
chr12	68889477	68890380	CPM	42504	distal
chr12	68904406	68905234	CPM	27650	distal
chr12	68932802	68933678	CPM	0	promoter
chr12	68951422	68952240	CPM	11029	distal
chr12	68958185	68959028	CPM	4241	distal
chr12	68962969	68963873	CPM	0	promoter
chr12	68978273	68979359	CPM	-15005	distal
chr12	69007054	69007858	CPM	-43786	distal
chr12	69008392	69009253	CPM	-45124	distal
chr12	69026063	69026956	CPM	-62795	distal
chr12	69039648	69040530	CPM	-76380	distal
chr12	69055492	69056402	CPM	-92224	distal
chr12	69059292	69060184	CPM	-96024	distal
chr12	69070090	69070988	CPM	-106822	distal
chr12	69089678	69090534	AC127894.1	-121574	distal
chr12	69102581	69103473	AC127894.1	-108635	distal
chr12	69154326	69155231	AC127894.1	-56877	distal
chr12	69156761	69157651	AC127894.1	-54457	distal
chr12	69161667	69162491	AC127894.1	-49617	distal
chr12	69239155	69240003	CPSF6	0	promoter
chr12	69242884	69243783	CPSF6	3243	distal
chr12	69253719	69254613	CPSF6	14078	distal
chr12	69275283	69276177	CPSF6	35642	distal
chr12	69283987	69284780	CPSF6	44346	distal
chr12	69290708	69291589	AC020656.2	40293	distal
chr12	69324764	69325690	AC020656.2	6192	distal
chr12	69329621	69330481	AC020656.2	1401	distal
chr12	69330869	69331653	AC020656.2	229	distal
chr12	69337824	69338660	AC020656.2	-5943	distal
chr12	69341061	69341955	LYZ	-6386	distal
chr12	69343169	69344045	LYZ	-4296	distal
chr12	69347801	69348825	LYZ	0	promoter
chr12	69354428	69355279	AC020656.1	-204	promoter
chr12	69357198	69358081	YEATS4	-1629	distal
chr12	69359540	69360401	YEATS4	0	promoter
chr12	69464086	69464978	FRS2	-5397	distal
chr12	69469979	69470831	FRS2	0	promoter
chr12	69497300	69498188	FRS2	26895	distal
chr12	69524137	69525129	FRS2	-32660	distal
chr12	69570550	69571443	FRS2	12762	distal
chr12	69585091	69585919	CCT2	0	promoter
chr12	69639087	69640051	LRRC10	-28181	distal
chr12	69738386	69739244	RAB3IP	0	promoter
chr12	69738386	69739244	AC025263.1	0	promoter
chr12	69739631	69740236	RAB3IP	232	distal
chr12	69879075	69879914	MYRFL	-52622	distal
chr12	69885393	69886308	MYRFL	-46228	distal
chr12	69907994	69908832	MYRFL	-23704	distal
chr12	69907994	69908832	AC025159.1	0	distal
chr12	69913218	69914044	MYRFL	-18492	distal
chr12	69913218	69914044	AC025159.1	0	distal
chr12	69914513	69915389	MYRFL	-17147	distal
chr12	69914513	69915389	AC025159.1	0	distal
chr12	69926965	69927831	AC025159.1	0	distal
chr12	69926965	69927831	MYRFL	-4705	distal
chr12	70049765	70050649	AC078922.1	-102685	distal
chr12	70049765	70050649	AC025159.1	0	distal
chr12	70052755	70053724	AC078922.1	-105675	distal
chr12	70052755	70053724	AC025159.1	0	distal
chr12	70080232	70081155	LINC02821	-99183	distal
chr12	70080232	70081155	AC025159.1	0	distal
chr12	70243044	70243813	CNOT2	0	distal
chr12	70243044	70243813	AC025159.1	0	promoter
chr12	70247453	70248301	CNOT2	0	distal
chr12	70247453	70248301	AC025159.1	-4075	distal
chr12	70304702	70305454	CNOT2	-28981	distal
chr12	70317532	70318422	CNOT2	-16013	distal
chr12	70319405	70320306	CNOT2	-14129	distal
chr12	70353644	70354464	CNOT2	0	distal
chr12	70353644	70354464	KCNMB4	-11826	distal
chr12	70354616	70355318	CNOT2	0	distal
chr12	70354616	70355318	KCNMB4	-10972	distal
chr12	70609573	70610479	PTPRB	0	promoter
chr12	71609833	71610778	ZFC3H1	0	distal
chr12	71609833	71610778	AC078860.2	-15430	distal
chr12	71636359	71637277	ZFC3H1	26547	distal
chr12	71662528	71663210	ZFC3H1	614	distal
chr12	71663596	71664468	THAP2	0	promoter
chr12	71663596	71664468	ZFC3H1	0	promoter
chr12	71683818	71684718	TMEM19	-1364	distal
chr12	71685779	71686702	TMEM19	0	promoter
chr12	71687784	71688716	TMEM19	1289	distal
chr12	71694116	71694995	TMEM19	7621	distal
chr12	71698193	71699097	TMEM19	0	distal
chr12	71698193	71699097	AC011601.1	11277	distal
chr12	71746783	71747645	RAB21	-7218	distal
chr12	71754507	71755331	RAB21	0	promoter
chr12	71781755	71782547	RAB21	0	distal
chr12	71781755	71782547	AC089984.1	17080	distal
chr12	71839320	71840186	TBC1D15	0	promoter
chr12	71870295	71871179	TBC1D15	30537	distal
chr12	73180519	73181391	LINC02444	21330	distal
chr12	74490222	74491105	ATXN7L3B	-46730	distal
chr12	74537356	74538262	ATXN7L3B	0	promoter
chr12	74537356	74538262	AC025257.1	0	distal
chr12	74899976	74900919	AC073525.1	-120050	distal
chr12	75257345	75258186	AC091534.1	22306	distal
chr12	75329824	75330711	CAPS2	0	promoter
chr12	75334151	75335000	GLIPR1L1	0	promoter
chr12	75334151	75335000	AC121761.2	0	promoter
chr12	75361013	75361848	GLIPR1L1	-4985	distal
chr12	75390678	75391576	GLIPR1L2	0	promoter
chr12	75437387	75438190	GLIPR1	-42565	distal
chr12	75438420	75439082	GLIPR1	-41673	distal
chr12	75457082	75457839	GLIPR1	-22916	distal
chr12	75471914	75472822	GLIPR1	-7933	distal
chr12	75478158	75479087	GLIPR1	-1668	distal
chr12	75480300	75481158	GLIPR1	0	promoter
chr12	75488429	75489214	AC121761.1	606	distal
chr12	75488429	75489214	GLIPR1	0	distal
chr12	75511241	75512126	KRR1	0	promoter
chr12	75526572	75527508	KRR1	-14964	distal
chr12	75640743	75641660	AC078923.1	0	distal
chr12	75640743	75641660	AC078820.2	-7535	distal
chr12	75722407	75723317	AC078923.1	0	distal
chr12	75722407	75723317	AC078820.1	-23592	distal
chr12	75815076	75815984	AC078923.1	0	distal
chr12	75815076	75815984	AC078820.1	-116261	distal
chr12	75934165	75935009	AC011611.2	-29431	distal
chr12	75934165	75935009	AC078923.1	0	distal
chr12	75944044	75944907	AC078923.1	0	distal
chr12	75944044	75944907	AC011611.2	-19533	distal
chr12	75963910	75964808	AC078923.1	0	distal
chr12	75963910	75964808	AC011611.2	0	promoter
chr12	75969461	75970350	AC011611.2	5022	distal
chr12	75969461	75970350	AC078923.1	0	distal
chr12	75974085	75974955	AC078923.1	9060	distal
chr12	75977650	75978547	AC078923.1	5468	distal
chr12	75979148	75979875	AC078923.1	4140	distal
chr12	75981528	75982365	AC078923.1	1650	distal
chr12	75984580	75985371	AC078923.1	-566	promoter
chr12	76020330	76021232	AC011611.3	-9262	distal
chr12	76029932	76030709	AC011611.3	0	promoter
chr12	76029932	76030709	PHLDA1	0	distal
chr12	76031292	76032166	AC011611.3	0	distal
chr12	76031292	76032166	PHLDA1	0	promoter
chr12	76036851	76037743	NAP1L1	0	distal
chr12	76036851	76037743	PHLDA1	-2920	distal
chr12	76083649	76084208	NAP1L1	404	distal
chr12	76084340	76085188	NAP1L1	0	promoter
chr12	76092159	76092955	NAP1L1	-7202	distal
chr12	76152012	76152865	NAP1L1	-67055	distal
chr12	76155652	76156559	NAP1L1	-70695	distal
chr12	76158407	76159329	NAP1L1	-73450	distal
chr12	76172173	76173121	LNCOG	-86715	distal
chr12	76347959	76348884	BBS10	0	promoter
chr12	76456754	76457636	OSBPL8	101899	distal
chr12	76510864	76511750	OSBPL8	47785	distal
chr12	76556144	76556947	OSBPL8	2588	distal
chr12	76558510	76559229	OSBPL8	306	distal
chr12	76559411	76560240	OSBPL8	0	promoter
chr12	76569586	76570503	AC107032.2	7293	distal
chr12	76586560	76587452	AC107032.2	0	distal
chr12	76586560	76587452	AC107032.3	13192	distal
chr12	76588537	76589459	AC107032.2	0	distal
chr12	76588537	76589459	AC107032.3	11185	distal
chr12	76611414	76612289	AC107032.2	0	distal
chr12	76611414	76612289	AC107032.3	-10771	distal
chr12	76621216	76622093	AC107032.3	-20573	distal
chr12	76665682	76666434	AC107032.3	-65039	distal
chr12	76746287	76747161	ZDHHC17	-16427	distal
chr12	76763728	76764609	ZDHHC17	141	distal
chr12	76777395	76778270	ZDHHC17	13808	distal
chr12	76878581	76879500	CSRP2	0	promoter
chr12	76878581	76879500	AC124784.1	0	distal
chr12	76919474	76920185	CSRP2	-40452	distal
chr12	77010593	77011377	E2F7	54186	distal
chr12	77060175	77061084	E2F7	4479	distal
chr12	77065183	77066105	E2F7	0	promoter
chr12	77998809	77999717	NAV3	-36540	distal
chr12	78000077	78000738	NAV3	-35519	distal
chr12	78004472	78005346	NAV3	-30911	distal
chr12	78033752	78034649	NAV3	-1608	distal
chr12	78977190	78978086	AC090709.1	0	distal
chr12	78977190	78978086	SYT1	-67545	distal
chr12	79105041	79105915	AC090709.1	-59398	distal
chr12	79105041	79105915	SYT1	0	distal
chr12	79688378	79689042	PAWR	0	distal
